Temperature_Sensor_Sample_Input,Humidity_Sensor_Sample_Input,Light_Sensor_Sample_Input,CO2_Sensor_Sample_Input,HumidityRatio_Sensor_Sample_Input,Golden_Reference_Occupancy
14225,5990,0,882,288,0
14225,6283,0,943,535,0
14225,6283,0,983,535,0
14225,6283,0,1267,535,0
14225,6283,0,1226,535,0
14225,5990,0,1064,288,0
15984,5990,0,848,606,0
15984,5990,0,882,606,0
15984,5990,0,1145,606,0
15984,5990,0,943,606,0
15984,5990,0,1024,606,0
15984,5990,0,983,606,0
15984,5990,0,963,606,0
15984,5726,0,1003,381,0
15984,5990,0,943,606,0
15984,5990,0,821,606,0
15984,5990,0,861,606,0
15984,5726,0,1024,381,0
15105,5990,0,922,447,0
15105,5990,0,699,447,0
15984,5990,0,780,606,0
15984,5990,0,1084,606,0
15984,5902,0,1064,531,0
15984,5726,0,1024,381,0
15984,5726,0,1084,381,0
15984,5924,0,902,550,0
15984,5924,0,892,550,0
15984,5858,0,740,494,0
17049,5990,0,1024,800,0
17582,5990,0,1064,898,0
15984,5433,0,1145,132,0
15984,5580,0,1186,257,0
15105,5726,0,1145,223,0
14225,5858,0,1024,176,0
14225,5990,0,1044,288,0
14225,5990,0,1010,288,0
14225,5990,0,1166,288,0
15984,5858,0,902,494,0
15984,5726,0,1145,381,0
15984,5726,0,1145,381,0
15984,5726,0,1105,381,0
15984,5726,0,1024,381,0
15544,5858,0,848,414,0
15984,5990,0,882,606,0
15984,5726,0,861,381,0
15984,5858,0,1044,494,0
15984,5858,0,1226,494,0
15984,5858,0,983,494,0
15984,5990,0,963,606,0
15984,5814,0,956,456,0
15984,5814,0,848,456,0
15984,5990,0,922,606,0
15984,5990,0,1024,606,0
15984,5990,0,1024,606,0
15984,5990,0,1145,606,0
15984,5726,0,861,381,0
15984,5858,0,902,494,0
15984,5990,0,902,606,0
15984,5990,0,902,606,0
15984,5726,0,943,381,0
15984,5726,0,1247,381,0
15984,5726,0,1551,381,0
15984,5726,0,1429,381,0
15984,5726,0,1247,381,0
15984,5580,0,1186,257,0
15984,5726,0,1186,381,0
15984,5726,0,1010,381,0
15984,5858,0,1186,494,0
15984,5990,0,1267,606,0
15984,5726,0,1240,381,0
15984,5580,0,1105,257,0
15984,5433,0,1024,132,0
15984,5726,0,1064,381,0
15984,5726,0,1105,381,0
15984,5726,0,1064,381,0
15984,5726,0,1064,381,0
16783,5726,0,943,526,0
15984,5580,0,780,257,0
15984,5433,0,1024,132,0
15984,5726,0,1003,381,0
16783,5726,0,841,526,0
15984,5726,0,872,381,0
15984,5726,0,902,381,0
15984,5726,0,1064,381,0
15984,5726,0,861,381,0
15984,5726,0,943,381,0
15984,5726,0,861,381,0
15984,5726,0,983,381,0
15984,5726,0,848,381,0
15984,5726,0,841,381,0
15984,5433,0,780,132,0
15984,5629,0,834,298,0
15984,5726,0,780,381,0
15984,5726,0,983,381,0
15984,5726,0,1084,381,0
15984,5726,0,943,381,0
15984,5726,0,902,381,0
16783,5726,0,841,526,0
16516,5531,0,1024,311,0
15984,5726,0,963,381,0
15984,5580,0,902,257,0
15984,5580,0,882,257,0
15105,5726,0,922,223,0
14225,5726,0,943,64,0
15984,5580,0,902,257,0
15105,5726,0,861,223,0
15984,5726,0,943,381,0
15984,5726,0,821,381,0
15984,5726,0,882,381,0
15984,5726,0,902,381,0
15984,5433,0,943,132,0
15105,5726,0,841,223,0
15105,5726,0,861,223,0
15105,5726,0,1024,223,0
15105,5726,0,943,223,0
15984,5726,0,1064,381,0
15984,5726,0,983,381,0
15984,5726,0,1166,381,0
15984,5726,0,1145,381,0
14811,5726,0,915,170,0
15105,5726,0,983,223,0
15984,5726,0,922,381,0
15984,5726,0,1064,381,0
15105,5726,0,1044,223,0
15105,5726,0,1105,223,0
15105,5726,0,1145,223,0
14811,5726,0,1172,170,0
15984,5726,0,1105,381,0
15984,5726,0,1064,381,0
15398,5726,0,1105,276,0
15105,5858,0,1166,335,0
14225,5858,0,821,176,0
15984,5990,0,902,606,0
15105,5990,0,882,447,0
14811,5990,0,902,394,0
14225,5858,0,922,176,0
14225,5990,0,1159,288,0
14225,5726,0,1308,64,0
14225,5990,0,1267,288,0
14225,5990,0,1064,288,0
14225,5990,0,1044,288,0
14225,5990,0,1253,288,0
14225,5902,0,1010,213,0
14225,6063,0,902,349,0
14225,5990,0,1003,288,0
14225,5990,0,1044,288,0
14225,5990,0,1064,288,0
14225,6136,0,963,411,0
14225,5990,0,1064,288,0
14225,6136,0,943,411,0
14225,6283,0,983,535,0
14225,6136,0,1003,411,0
14225,6136,0,1024,411,0
14225,6283,0,902,535,0
14225,5990,0,1024,288,0
14225,6185,0,970,453,0
14225,6283,0,956,535,0
14225,6283,0,875,535,0
14225,6283,0,1105,535,0
14225,6283,0,956,535,0
14225,6283,0,821,535,0
14225,6283,0,963,535,0
14225,6283,0,963,535,0
14225,6283,0,1010,535,0
14225,6185,0,902,453,0
14225,6283,0,1105,535,0
14225,6283,0,1044,535,0
14225,6283,0,1064,535,0
13426,6283,0,1064,390,0
12627,6283,0,1064,246,0
14225,6283,0,1024,535,0
14225,6283,0,1267,535,0
13426,6444,0,1024,526,0
14225,6283,0,1064,535,0
14225,6283,0,1010,535,0
14225,6283,0,983,535,0
14225,6283,0,821,535,0
14225,6283,0,1064,535,0
14225,6444,0,1206,672,0
14225,6283,0,1125,535,0
14225,6283,0,1064,535,0
14225,6283,0,821,535,0
14225,6498,0,767,717,0
14225,6605,0,821,808,0
14225,6605,0,861,808,0
14225,6283,0,983,535,0
14225,6444,0,1084,672,0
14225,6605,0,1024,808,0
14225,6283,0,1064,535,0
14225,6605,0,1132,808,0
14225,6444,0,1024,672,0
14225,6283,0,1024,535,0
14225,6283,0,983,535,0
14225,6444,0,1145,672,0
14225,6283,0,983,535,0
14225,6283,0,1064,535,0
14225,6283,0,983,535,0
14225,6283,0,983,535,0
14225,6283,0,943,535,0
14225,6444,0,943,672,0
14225,6283,0,740,535,0
14225,6283,0,983,535,0
14225,6605,0,1206,808,0
14225,6283,0,1226,535,0
14225,6605,0,1226,808,0
14225,6605,0,1145,808,0
14225,6605,0,1125,808,0
14225,6605,0,1166,808,0
14225,6605,0,1206,808,0
14225,6751,0,1308,932,0
14225,6751,0,1206,932,0
12627,6605,0,1226,517,0
14225,6751,0,1206,932,0
14225,6751,0,1145,932,0
14225,6898,0,821,1056,0
12627,6605,0,902,517,0
14225,6605,0,861,808,0
14225,6605,0,1044,808,0
14225,6605,0,997,808,0
14225,6605,0,902,808,0
13426,6605,0,983,662,0
12627,6605,0,983,517,0
12627,6605,0,882,517,0
12627,6605,0,943,517,0
12627,6605,0,1159,517,0
12627,6605,0,902,517,0
12627,6605,0,719,517,0
14225,6751,0,963,932,0
13426,6605,0,1206,662,0
13693,6800,0,1199,876,0
12627,6605,0,1226,517,0
12627,6605,0,1166,517,0
12627,6605,0,1226,517,0
13426,6898,0,943,910,0
12627,6898,0,902,763,0
13426,6898,0,983,910,0
12627,6751,0,1145,640,0
12627,6898,0,1186,763,0
12627,6898,0,1044,763,0
12627,6898,0,963,763,0
12627,6898,0,1105,763,0
14225,6898,0,1064,1056,0
12627,6898,0,1064,763,0
12627,6898,0,943,763,0
12627,6898,0,943,763,0
12627,6898,0,1034,763,0
12627,6898,0,1125,763,0
12627,7093,0,1115,928,0
12627,6898,0,1226,763,0
13426,7191,0,1084,1157,0
12627,7044,0,1105,887,0
12627,7044,0,1044,887,0
12627,6898,0,1024,763,0
12627,7191,0,861,1010,0
11908,7191,0,1051,878,0
12627,7191,0,943,1010,0
12627,7191,0,1125,1010,0
12627,7191,0,1199,1010,0
12627,7191,0,1166,1010,0
12627,7191,0,1105,1010,0
12627,7191,0,1024,1010,0
12627,7191,0,997,1010,0
12627,7191,0,1226,1010,0
12627,7191,0,983,1010,0
12627,7191,0,902,1010,0
12627,7323,0,943,1121,0
12627,7191,0,1105,1010,0
12627,7191,0,1176,1010,0
12627,7323,0,1308,1121,0
12627,7323,0,1105,1121,0
12627,7323,0,1003,1121,0
12627,7454,0,1105,1232,0
12627,7454,0,1044,1232,0
12627,7191,0,1024,1010,0
12627,7454,0,1084,1232,0
12627,7454,0,1105,1232,0
12627,7454,0,1145,1232,0
12627,7454,0,1145,1232,0
12627,7454,0,1003,1232,0
12627,7454,0,1064,1232,0
12627,7454,0,1024,1232,0
12627,7454,0,1429,1232,0
12627,7454,0,1145,1232,0
12627,7454,0,1226,1232,0
12627,7454,0,1186,1232,0
12627,7454,0,1064,1232,0
12627,7454,0,1084,1232,0
12627,7454,0,1044,1232,0
12627,7650,0,1051,1396,0
12627,7454,0,1226,1232,0
12627,7454,0,943,1232,0
12627,7454,0,1186,1232,0
12627,7454,0,1105,1232,0
12627,7454,0,1064,1232,0
12627,7454,0,1199,1232,0
12627,7747,0,1166,1478,0
12627,7454,0,1368,1232,0
12627,7454,0,1510,1232,0
13426,7454,0,1267,1379,0
12627,7454,0,1186,1232,0
12627,7454,0,1105,1232,0
12627,7454,0,1145,1232,0
12627,7454,0,1186,1232,0
12627,7454,0,1145,1232,0
12627,7454,0,1145,1232,0
12627,7552,0,1159,1314,0
12627,7747,0,1064,1478,0
12627,7601,0,1084,1355,0
12627,7747,0,1186,1478,0
12627,7454,0,1226,1232,0
12627,7454,0,1084,1232,0
12627,7454,0,1145,1232,0
12627,7454,0,1145,1232,0
12627,7454,0,1240,1232,0
12627,7454,0,1226,1232,0
12627,7454,0,1328,1232,0
12627,7454,0,1348,1232,0
12627,7454,0,1186,1232,0
12627,7454,0,1206,1232,0
12627,7454,0,1105,1232,0
12627,7454,0,1166,1232,0
12627,7454,0,1226,1232,0
12627,7454,0,1226,1232,0
12627,7650,0,1172,1396,0
12627,7454,0,1186,1232,0
12627,7552,0,1362,1314,0
12627,7454,0,1125,1232,0
11908,7601,0,1003,1222,0
12627,7601,0,1206,1355,0
12627,7747,0,1186,1478,0
11188,7747,0,1064,1212,0
11188,7747,0,983,1212,0
11908,7747,0,1064,1345,0
12627,7747,0,1145,1478,0
12627,7747,0,1348,1478,0
11908,7747,0,1226,1345,0
11908,7747,0,1145,1345,0
12627,7747,0,1226,1478,0
12627,7747,0,1064,1478,0
11188,7747,0,1166,1212,0
12147,7747,0,1132,1389,0
11668,7747,0,1267,1300,0
11908,7747,0,1186,1345,0
11188,7747,0,1145,1212,0
11548,7747,0,1450,1278,0
11188,7747,0,1308,1212,0
11908,7747,0,1186,1345,0
12627,7747,0,1287,1478,0
11668,7747,0,1294,1300,0
12627,7747,0,1308,1478,0
12627,7747,0,1308,1478,0
12627,7601,0,1328,1355,0
12627,7747,0,1267,1478,0
12627,7454,0,1247,1232,0
12627,7528,0,1348,1293,0
11908,7601,0,1348,1222,0
11188,7454,0,1389,967,0
11908,7454,0,1287,1099,0
12627,7454,0,1003,1232,0
12627,7454,0,922,1232,0
11908,7454,0,1226,1099,0
12627,7454,0,1348,1232,0
11908,7454,0,1125,1099,0
12627,7454,0,1084,1232,0
11188,7454,0,1287,967,0
12267,7454,0,1277,1165,0
12627,7454,0,1348,1232,0
12627,7454,0,1186,1232,0
11908,7454,0,1226,1099,0
11188,7601,0,1226,1089,0
11908,7601,0,1247,1222,0
11908,7454,0,1166,1099,0
12627,7454,0,1064,1232,0
12627,7454,0,983,1232,0
12627,7454,0,1213,1232,0
12627,7454,0,1186,1232,0
12627,7454,0,1044,1232,0
12627,7454,0,983,1232,0
12627,7454,0,1105,1232,0
12627,7367,0,1287,1158,0
12627,7454,0,1051,1232,0
12627,7191,0,1024,1010,0
12627,7191,0,983,1010,0
12627,7191,0,1267,1010,0
12627,7191,0,1267,1010,0
12627,7191,0,1226,1010,0
12627,7323,0,1267,1121,0
12147,7367,0,1199,1069,0
12627,7454,0,1186,1232,0
12147,7454,0,1294,1143,0
12627,7454,0,1226,1232,0
11908,7454,0,1247,1099,0
12627,7454,0,1267,1232,0
11908,7454,0,1145,1099,0
11668,7552,0,1176,1137,0
11908,7601,0,1328,1222,0
11188,7601,0,1186,1089,0
11188,7747,0,1145,1212,0
11188,7747,0,1429,1212,0
11188,7747,0,1226,1212,0
11188,7747,0,1186,1212,0
11908,7747,0,1226,1345,0
11188,7747,0,1348,1212,0
11188,7747,0,1064,1212,0
11188,7747,0,1267,1212,0
11188,7747,0,1308,1212,0
11188,7747,0,1105,1212,0
11188,7747,0,1199,1212,0
11188,7747,0,1267,1212,0
11188,7747,0,1166,1212,0
11188,7747,0,1267,1212,0
11188,7747,0,1084,1212,0
11188,7747,0,1145,1212,0
11188,7747,0,1186,1212,0
11908,7747,0,1389,1345,0
11548,7747,0,1531,1278,0
11188,7747,0,1591,1212,0
11188,7747,0,1510,1212,0
11188,7747,0,1389,1212,0
12627,7747,0,1186,1478,0
11188,7747,0,1186,1212,0
11188,7747,0,1497,1212,0
11188,7747,0,1308,1212,0
11188,7747,0,1308,1212,0
11188,7747,0,1348,1212,0
11188,7747,0,1389,1212,0
11188,7747,0,1267,1212,0
11188,7747,0,1226,1212,0
11188,7747,0,1186,1212,0
11188,7747,0,1206,1212,0
11188,7747,0,1145,1212,0
11188,7747,0,1267,1212,0
11188,7747,0,1389,1212,0
11188,7650,0,1308,1130,0
11188,7747,0,1308,1212,0
10389,7601,0,1206,942,0
11188,7747,0,1308,1212,0
11188,7454,0,1450,967,0
11188,7454,0,1429,967,0
11188,7454,0,1490,967,0
11188,7454,0,1510,967,0
11188,7323,0,1470,856,0
11188,7323,0,1186,856,0
11188,7191,0,1348,746,0
11188,7191,0,1308,746,0
11188,7454,0,1287,967,0
11188,7191,0,1308,746,0
11908,7389,0,1581,1044,0
12147,7279,0,1524,996,0
11908,7191,0,1551,878,0
12627,7191,0,1591,1010,0
12627,7191,0,1510,1010,0
12627,7191,0,1267,1010,0
12267,7191,0,1368,944,0
12627,7191,0,1416,1010,0
12627,7191,0,1118,1010,0
12627,7191,0,1429,1010,0
11668,7191,0,1443,834,0
11908,7323,0,1308,988,0
11188,7191,0,1186,746,0
11908,7323,0,1429,988,0
11908,7454,0,1470,1099,0
11188,7454,0,1551,967,0
12627,7454,0,1429,1232,0
11188,7454,0,1409,967,0
11188,7454,0,1368,967,0
11188,7454,0,1470,967,0
11188,7454,0,1632,967,0
11188,7454,0,1429,967,0
11188,7601,0,1490,1089,0
11188,7747,0,1470,1212,0
11188,7747,0,1389,1212,0
10656,7650,0,1483,1032,0
11188,7747,0,1429,1212,0
11188,7747,0,1368,1212,0
10389,7601,0,1267,942,0
11188,7747,0,1240,1212,0
10656,7650,0,1510,1032,0
10656,7650,0,1646,1032,0
11188,7747,0,1429,1212,0
10389,7601,0,1470,942,0
9590,7454,0,1510,674,0
11188,7747,0,1551,1212,0
10389,7601,0,1226,942,0
10656,7650,0,1443,1032,0
10389,7601,0,1632,942,0
9590,7454,0,1551,674,0
11188,7747,0,1571,1212,0
11188,7747,0,1551,1212,0
11188,7747,0,1429,1212,0
11188,7747,0,1510,1212,0
10389,7601,0,1348,942,0
11188,7747,0,1308,1212,0
10389,7601,0,1348,942,0
11188,7828,0,1460,1279,0
11188,7909,0,1470,1347,0
11188,7747,0,1673,1212,0
11188,7747,0,1619,1212,0
11188,7747,0,1510,1212,0
10389,7601,0,1287,942,0
11188,7747,0,1450,1212,0
11188,7747,0,1429,1212,0
11188,7747,0,1389,1212,0
11188,7747,0,1490,1212,0
9590,7454,0,1510,674,0
11188,7747,0,1510,1212,0
11188,7747,0,1308,1212,0
11188,7747,0,1409,1212,0
11188,7747,0,1673,1212,0
11188,8070,0,1510,1481,0
11188,8070,0,1591,1481,0
11188,8070,0,1389,1481,0
11188,8070,0,1754,1481,0
10389,7909,0,1591,1199,0
11188,8070,0,1591,1481,0
11188,7909,0,1510,1347,0
10389,7909,0,1531,1199,0
9590,7747,0,1531,918,0
11188,8070,0,1591,1481,0
11188,8070,0,1713,1481,0
11188,8070,0,1673,1481,0
9590,7855,0,1632,1007,0
9590,7747,0,1470,918,0
9590,8070,0,1551,1185,0
9590,8070,0,1470,1185,0
9190,8070,0,1551,1112,0
9590,8070,0,1733,1185,0
9590,8070,0,1652,1185,0
9590,8070,0,1328,1185,0
9590,8070,0,1429,1185,0
9590,8070,593,1652,1185,0
9590,8070,593,1510,1185,0
9590,8070,593,1551,1185,0
9590,8070,593,1564,1185,0
9590,8070,593,1656,1185,0
9590,8070,593,1754,1185,0
9590,8070,395,1551,1185,0
9590,8070,444,1348,1185,0
9590,8070,296,1389,1185,0
9590,8070,395,1483,1185,0
9590,8070,296,1541,1185,0
10123,8167,395,1564,1365,0
9590,8070,296,1531,1185,0
9990,8070,423,1835,1259,0
9590,8070,572,1693,1185,0
9590,8070,487,1906,1185,0
10389,8216,254,1794,1455,0
11188,8216,254,1875,1604,0
10789,8070,254,1764,1407,0
10789,8070,254,1632,1407,0
11188,8070,508,1619,1481,0
10789,8070,1017,1642,1407,0
11188,8070,1017,1673,1481,0
11188,8070,1017,1835,1481,0
10869,8005,1017,1835,1368,0
11188,8070,593,1703,1481,0
10789,7989,593,1652,1340,0
10656,7962,734,1767,1293,0
11188,8070,784,1825,1481,0
11188,8070,861,1957,1481,0
11188,8070,1123,1926,1481,0
11188,8070,1123,1835,1481,0
11188,8070,1123,1875,1481,0
10123,7855,932,1794,1105,0
11188,8070,550,1571,1481,0
11188,8070,932,1571,1481,0
10656,7962,1313,1713,1293,0
10789,7989,1313,1835,1340,0
11188,8070,1313,1815,1481,0
10789,7989,1313,1774,1340,0
10123,7855,1313,1686,1105,0
10789,7989,1313,1713,1340,0
10656,7962,1794,1767,1293,0
10389,7909,2034,1754,1199,0
10389,7989,2034,1612,1266,0
10123,8070,1624,1564,1284,0
9990,8070,1419,1632,1259,0
9590,8070,1624,1632,1185,0
9590,8070,1419,1693,1185,0
9590,8070,1727,1784,1185,0
9590,8070,1758,1652,1185,0
9190,8216,1642,1521,1233,0
9190,8363,2330,1703,1355,0
9190,8363,2871,1713,1355,0
9590,8363,3461,1727,1429,0
10123,8363,3503,1794,1528,0
10389,8070,3803,1977,1333,0
11188,8167,4068,1835,1563,0
12267,8070,3962,1957,1682,0
12627,7747,3962,1835,1478,0
12627,7747,3877,1916,1478,0
14225,7828,4365,1642,1843,0
14225,7747,4545,1612,1775,0
14811,7855,4661,1727,1976,0
15105,7674,4746,1551,1877,0
15984,7601,4916,1632,1979,0
15984,7454,5064,1541,1854,0
15984,7454,5354,1537,1854,0
15984,7389,5636,1845,1798,0
17049,7367,5636,1943,1978,0
17582,7454,5530,1916,2154,0
18115,7279,5834,1794,2103,0
18381,7257,5837,1713,2134,0
18115,7191,6074,1767,2027,0
19180,7191,6001,1987,2227,0
20259,7191,6431,1900,2430,0
20259,7118,6441,1713,2366,0
20619,7118,6653,1689,2434,0
20619,7044,6484,1855,2371,0
21818,6898,7014,1744,2469,0
22217,6825,7119,1713,2481,0
22217,6703,7346,1754,2374,0
22217,6605,7045,1733,2289,0
23097,6751,7225,1652,2582,0
23976,6678,7310,1936,2684,0
23976,6605,7430,1700,2620,0
24375,6605,7692,1713,2695,0
24775,6605,7988,1845,2771,0
25574,6524,8052,1794,2851,0
25574,6390,8334,1767,2733,0
26373,6444,8433,1815,2932,0
27173,6363,9111,1693,3012,0
27173,6283,25915,1602,2940,0
27173,6283,65535,1727,2940,0
27892,6283,61526,1632,3077,0
28132,6185,35133,1619,3035,0
28611,6136,10648,1865,3083,0
28611,6063,8709,1984,3017,0
28611,6136,9355,1851,3083,0
29144,6185,9521,1686,3228,0
29011,6063,8688,1855,3093,0
29410,6136,9281,1815,3235,0
30210,6136,8984,1916,3388,0
30210,6063,9758,1886,3322,0
30210,6087,10227,1889,3344,0
31382,5990,8659,1929,3480,0
31528,5990,7766,2078,3508,0
31382,5990,9705,1875,3480,0
31968,5924,8751,1784,3533,0
31968,5924,8645,1906,3533,0
31968,5924,10902,1875,3533,0
31968,5726,10891,1774,3353,0
33167,5726,10891,1845,3583,0
33966,5726,10722,1977,3736,0
33566,5629,11456,2038,3570,0
34099,5433,11400,1943,3494,0
34365,5433,11252,1957,3545,0
35165,5433,11442,1984,3698,0
35165,5433,11485,2051,3698,0
36244,5433,10934,1967,3906,0
36603,5433,11315,2038,3975,0
36603,5336,11456,1929,3885,0
36603,5214,10966,1977,3773,0
37003,5214,11400,1987,3850,0
37802,5140,11124,1733,3936,0
37669,5140,11668,1808,3910,0
38202,5140,11495,1886,4013,0
38641,5140,12216,1977,4098,0
38202,4979,12332,1936,3863,0
39960,5140,12173,1997,4353,0
39960,5140,12007,2078,4353,0
39960,5140,12311,2017,4353,0
39960,5060,12301,1977,4278,0
39960,4926,12841,1875,4152,0
40759,4818,12735,1886,4206,0
41558,4818,12587,2017,4361,0
41558,4818,12735,1855,4361,0
41558,4818,13039,1794,4361,0
43157,4818,13000,1673,4672,0
43157,4745,12926,1693,4603,0
43157,4525,12883,1754,4395,0
43157,4525,12926,1946,4395,0
43157,4525,13448,1700,4395,0
43876,4393,12735,1875,4409,0
43876,4262,13763,1845,4284,0
44595,4262,13307,1703,4424,0
44595,4262,13424,1652,4424,0
45394,4327,13879,2038,4642,0
45661,4164,13194,1997,4537,0
46194,4262,13922,1967,4734,0
46194,4262,13858,1902,4734,0
46194,3969,13731,1804,4454,0
46194,3969,13957,1916,4454,0
46194,3969,13996,1855,4454,0
47073,3969,13614,1835,4625,0
47952,3969,14187,1916,4796,0
47952,3822,14112,1612,4655,0
47952,3749,14187,2098,4584,0
48485,3773,14621,2092,4711,0
49018,3676,14211,1875,4721,0
49550,3676,14261,1855,4824,0
49550,3595,14494,1967,4746,0
49550,3568,14211,2105,4720,0
49550,3515,12237,1957,4668,0
49550,3354,14889,1889,4512,0
49550,3515,14748,1886,4668,0
49550,3595,14875,1815,4746,0
49550,3676,14875,2038,4824,0
50350,3515,14875,1855,4824,0
51149,3354,15066,1784,4823,0
51149,3354,14112,1906,4823,0
51149,3354,14303,1896,4823,0
51149,3354,14843,1855,4823,0
51868,3354,14727,1784,4963,0
52587,3354,14932,1591,5104,0
52300,3178,14850,1612,4875,0
52587,3134,15151,1729,4888,0
52587,3207,14960,1652,4960,0
53387,3061,14579,1784,4972,0
53653,3061,14833,1875,5024,0
53387,3061,14314,1815,4972,0
53786,2995,14134,1652,4985,0
54186,2797,14324,1659,4868,0
53786,2929,14960,1591,4920,0
53653,2797,14494,1619,4764,0
54186,2797,14896,1652,4868,0
54186,2797,14833,1723,4868,0
54186,2797,15341,1591,4868,0
54625,2797,15077,1602,4954,0
54625,2797,14515,1896,4954,0
55065,2650,14960,1835,4894,0
55944,2797,14579,1774,5211,0
55944,2797,15151,1754,5211,0
55944,2797,14960,1662,5211,0
55944,2797,14155,1875,5211,0
56477,2602,14028,1875,5121,0
56743,2504,14663,1865,5076,0
56344,2650,14451,1571,5144,0
55944,2504,14028,1551,4920,0
56743,2504,15013,1531,5076,0
57143,2504,14822,1733,5154,0
57542,2504,15447,1632,5232,0
57542,2504,15087,1733,5232,0
57542,2358,14822,1754,5086,0
57542,2504,15144,1862,5232,0
57542,2284,15013,1855,5013,0
57542,2406,15144,1754,5135,0
57542,2211,14254,1713,4939,0
57542,2504,15246,1713,5232,0
58342,2504,15172,1865,5389,0
58608,2406,15045,1727,5344,0
59141,2504,14790,1551,5546,0
59141,2504,15172,1733,5546,0
59141,2504,14790,1835,5546,0
59141,2504,14946,1781,5546,0
59141,2504,14642,1662,5546,0
59500,2504,14716,1693,5617,0
59500,2504,15257,1652,5617,0
59141,2504,15257,1632,5546,0
60579,2504,14536,1531,5831,0
60100,2504,14536,1605,5736,0
60579,2504,14536,1652,5831,0
60100,2504,14593,1510,5736,0
60579,2504,14388,1531,5831,0
60579,2504,14388,1591,5831,0
60579,2504,15151,1744,5831,0
60579,2504,15002,1835,5831,0
60579,2504,14155,1794,5831,0
60979,2504,14176,1987,5910,0
60979,2504,14239,1835,5910,0
61645,2504,14155,1740,6042,0
62178,2504,14928,1632,6148,0
62178,2504,14338,1578,6148,0
61778,2504,14430,1612,6068,0
62178,2504,14112,1673,6148,0
62178,2504,14290,1794,6148,0
62178,2504,14239,1456,6148,0
62178,2504,14176,1561,6148,0
62617,2577,14526,1632,6310,0
62178,2650,14526,1723,6297,0
62178,2577,14451,1794,6222,0
62178,2650,14451,1794,6297,0
62178,2724,13498,1612,6371,0
62178,2602,14282,1659,6247,0
62178,2504,13335,1808,6148,0
62617,2504,12661,1632,6235,0
63057,2358,13233,1875,6173,0
63057,2504,13625,1845,6323,0
62764,2309,13434,1591,6065,0
63497,2284,13551,1571,6186,0
63497,2358,13169,1308,6261,0
63936,2504,13286,1287,6499,0
63497,2211,13286,1338,6111,0
63936,2211,13138,1470,6198,0
63936,2211,13138,1490,6198,0
63936,2104,13138,1348,6088,0
63936,1969,13085,1490,5951,0
63936,1889,13085,1713,5868,0
64469,1996,13491,1794,6084,0
64469,1791,13236,1713,5873,0
63936,1669,13074,1591,5643,0
64256,1778,13455,1754,5817,0
64469,1791,13074,1673,5873,0
64336,1816,13000,1399,5872,0
64575,1772,13614,1328,5874,0
65002,1791,12926,1521,5979,0
64735,1669,13349,1379,5800,0
65535,1596,13159,1368,5883,0
65002,1508,12587,1456,5687,0
65002,1508,12587,1564,5687,0
65535,1596,13159,1652,5883,0
65135,1530,13159,1713,5736,0
65535,1596,12841,1700,5883,0
65535,1596,13251,1456,5883,0
